Campaign,Ad Group,Keyword,Criterion Type,Labels
SEM_Travel,Singapore,+travel +trips +Singapore,Broad,Travel;Trips
SEM_Travel,Singapore,travel flights Singapore,Exact,Travel;Flights
SEM_Travel,Singapore,travel flights Singapore,Phrase,Travel;Flights
SEM_Travel,Singapore,+travel +flights +Singapore,Broad,Travel;Flights
SEM_Travel,Singapore,travel vacation Singapore,Exact,Travel;Vacation
SEM_Travel,Singapore,travel vacation Singapore,Phrase,Travel;Vacation
SEM_Travel,Singapore,+travel +vacation +Singapore,Broad,Travel;Vacation
SEM_Travel,Singapore,travel holiday Singapore,Exact,Travel;Holiday
SEM_Travel,Singapore,travel holiday Singapore,Phrase,Travel;Holiday
SEM_Travel,Singapore,+travel +holiday +Singapore,Broad,Travel;Holiday
SEM_Travel,Singapore,travel airfare Singapore,Exact,Travel;Airfare
SEM_Travel,Singapore,travel airfare Singapore,Phrase,Travel;Airfare
SEM_Travel,Singapore,+travel +airfare +Singapore,Broad,Travel;Airfare
SEM_Travel,Singapore,airfare Singapore tickets,Exact,Airfare;Tickets
SEM_Travel,Singapore,airfare Singapore tickets,Phrase,Airfare;Tickets
SEM_Travel,Singapore,+airfare +Singapore +tickets,Broad,Airfare;Tickets
SEM_Travel,Singapore,airfare Singapore trips,Exact,Airfare;Trips
SEM_Travel,Singapore,airfare Singapore trips,Phrase,Airfare;Trips
SEM_Travel,Singapore,+airfare +Singapore +trips,Broad,Airfare;Trips
SEM_Travel,Singapore,airfare Singapore flights,Exact,Airfare;Flights
SEM_Travel,Singapore,airfare Singapore flights,Phrase,Airfare;Flights
SEM_Travel,Singapore,+airfare +Singapore +flights,Broad,Airfare;Flights
SEM_Travel,Singapore,airfare Singapore vacation,Exact,Airfare;Vacation
SEM_Travel,Singapore,airfare Singapore vacation,Phrase,Airfare;Vacation
SEM_Travel,Singapore,+airfare +Singapore +vacation,Broad,Airfare;Vacation
SEM_Travel,Singapore,airfare Singapore holiday,Exact,Airfare;Holiday
SEM_Travel,Singapore,airfare Singapore holiday,Phrase,Airfare;Holiday
SEM_Travel,Singapore,+airfare +Singapore +holiday,Broad,Airfare;Holiday
SEM_Travel,Singapore,airfare Singapore travel,Exact,Airfare;Travel
SEM_Travel,Singapore,airfare Singapore travel,Phrase,Airfare;Travel
SEM_Travel,Singapore,+airfare +Singapore +travel,Broad,Airfare;Travel
SEM_Travel,Singapore,airfare tickets Singapore,Exact,Airfare;Tickets
SEM_Travel,Singapore,airfare tickets Singapore,Phrase,Airfare;Tickets
SEM_Travel,Singapore,+airfare +tickets +Singapore,Broad,Airfare;Tickets
SEM_Travel,Singapore,airfare trips Singapore,Exact,Airfare;Trips
SEM_Travel,Singapore,airfare trips Singapore,Phrase,Airfare;Trips
SEM_Travel,Singapore,+airfare +trips +Singapore,Broad,Airfare;Trips
SEM_Travel,Singapore,airfare flights Singapore,Exact,Airfare;Flights
SEM_Travel,Singapore,airfare flights Singapore,Phrase,Airfare;Flights
SEM_Travel,Singapore,+airfare +flights +Singapore,Broad,Airfare;Flights
SEM_Travel,Singapore,airfare vacation Singapore,Exact,Airfare;Vacation
SEM_Travel,Singapore,airfare vacation Singapore,Phrase,Airfare;Vacation
SEM_Travel,Singapore,+airfare +vacation +Singapore,Broad,Airfare;Vacation
SEM_Travel,Singapore,airfare holiday Singapore,Exact,Airfare;Holiday
SEM_Travel,Singapore,airfare holiday Singapore,Phrase,Airfare;Holiday
SEM_Travel,Singapore,+airfare +holiday +Singapore,Broad,Airfare;Holiday
SEM_Travel,Singapore,airfare travel Singapore,Exact,Airfare;Travel
SEM_Travel,Singapore,airfare travel Singapore,Phrase,Airfare;Travel
SEM_Travel,Singapore,+airfare +travel +Singapore,Broad,Airfare;Travel
SEM_Travel,Macau,Macau tickets,Exact,Tickets
SEM_Travel,Macau,Macau tickets,Phrase,Tickets
SEM_Travel,Macau,+Macau +tickets,Broad,Tickets
SEM_Travel,Macau,Macau trips,Exact,Trips
SEM_Travel,Macau,Macau trips,Phrase,Trips
SEM_Travel,Macau,+Macau +trips,Broad,Trips
SEM_Travel,Macau,Macau flights,Exact,Flights
SEM_Travel,Macau,Macau flights,Phrase,Flights
SEM_Travel,Macau,+Macau +flights,Broad,Flights
SEM_Travel,Macau,Macau vacation,Exact,Vacation
SEM_Travel,Macau,Macau vacation,Phrase,Vacation
SEM_Travel,Macau,+Macau +vacation,Broad,Vacation
SEM_Travel,Macau,Macau holiday,Exact,Holiday
SEM_Travel,Macau,Macau holiday,Phrase,Holiday
SEM_Travel,Macau,+Macau +holiday,Broad,Holiday
SEM_Travel,Macau,Macau travel,Exact,Travel
SEM_Travel,Macau,Macau travel,Phrase,Travel
SEM_Travel,Macau,+Macau +travel,Broad,Travel
SEM_Travel,Macau,Macau airfare,Exact,Airfare
SEM_Travel,Macau,Macau airfare,Phrase,Airfare
SEM_Travel,Macau,+Macau +airfare,Broad,Airfare
SEM_Travel,Macau,tickets Macau,Exact,Tickets
SEM_Travel,Macau,tickets Macau,Phrase,Tickets
SEM_Travel,Macau,+tickets +Macau,Broad,Tickets
SEM_Travel,Macau,trips Macau,Exact,Trips
SEM_Travel,Macau,trips Macau,Phrase,Trips
SEM_Travel,Macau,+trips +Macau,Broad,Trips
SEM_Travel,Macau,flights Macau,Exact,Flights
SEM_Travel,Macau,flights Macau,Phrase,Flights
SEM_Travel,Macau,+flights +Macau,Broad,Flights
SEM_Travel,Macau,vacation Macau,Exact,Vacation
SEM_Travel,Macau,vacation Macau,Phrase,Vacation
SEM_Travel,Macau,+vacation +Macau,Broad,Vacation
SEM_Travel,Macau,holiday Macau,Exact,Holiday
SEM_Travel,Macau,holiday Macau,Phrase,Holiday
SEM_Travel,Macau,+holiday +Macau,Broad,Holiday
SEM_Travel,Macau,travel Macau,Exact,Travel
SEM_Travel,Macau,travel Macau,Phrase,Travel
SEM_Travel,Macau,+travel +Macau,Broad,Travel
SEM_Travel,Macau,airfare Macau,Exact,Airfare
SEM_Travel,Macau,airfare Macau,Phrase,Airfare
SEM_Travel,Macau,+airfare +Macau,Broad,Airfare
SEM_Travel,Macau,Macau tickets trips,Exact,Tickets;Trips
SEM_Travel,Macau,Macau tickets trips,Phrase,Tickets;Trips
SEM_Travel,Macau,+Macau +tickets +trips,Broad,Tickets;Trips
SEM_Travel,Macau,Macau tickets flights,Exact,Tickets;Flights
SEM_Travel,Macau,Macau tickets flights,Phrase,Tickets;Flights
SEM_Travel,Macau,+Macau +tickets +flights,Broad,Tickets;Flights
SEM_Travel,Macau,Macau tickets vacation,Exact,Tickets;Vacation
SEM_Travel,Macau,Macau tickets vacation,Phrase,Tickets;Vacation
SEM_Travel,Macau,+Macau +tickets +vacation,Broad,Tickets;Vacation
SEM_Travel,Macau,Macau tickets holiday,Exact,Tickets;Holiday
SEM_Travel,Macau,Macau tickets holiday,Phrase,Tickets;Holiday
SEM_Travel,Macau,+Macau +tickets +holiday,Broad,Tickets;Holiday
SEM_Travel,Macau,Macau tickets travel,Exact,Tickets;Travel
SEM_Travel,Macau,Macau tickets travel,Phrase,Tickets;Travel
SEM_Travel,Macau,+Macau +tickets +travel,Broad,Tickets;Travel
SEM_Travel,Macau,Macau tickets airfare,Exact,Tickets;Airfare
SEM_Travel,Macau,Macau tickets airfare,Phrase,Tickets;Airfare
SEM_Travel,Macau,+Macau +tickets +airfare,Broad,Tickets;Airfare
SEM_Travel,Macau,Macau trips tickets,Exact,Trips;Tickets
SEM_Travel,Macau,Macau trips tickets,Phrase,Trips;Tickets
SEM_Travel,Macau,+Macau +trips +tickets,Broad,Trips;Tickets
SEM_Travel,Macau,Macau trips flights,Exact,Trips;Flights
SEM_Travel,Macau,Macau trips flights,Phrase,Trips;Flights
SEM_Travel,Macau,+Macau +trips +flights,Broad,Trips;Flights
SEM_Travel,Macau,Macau trips vacation,Exact,Trips;Vacation
SEM_Travel,Macau,Macau trips vacation,Phrase,Trips;Vacation
SEM_Travel,Macau,+Macau +trips +vacation,Broad,Trips;Vacation
SEM_Travel,Macau,Macau trips holiday,Exact,Trips;Holiday
SEM_Travel,Macau,Macau trips holiday,Phrase,Trips;Holiday
SEM_Travel,Macau,+Macau +trips +holiday,Broad,Trips;Holiday
SEM_Travel,Macau,Macau trips travel,Exact,Trips;Travel
SEM_Travel,Macau,Macau trips travel,Phrase,Trips;Travel
SEM_Travel,Macau,+Macau +trips +travel,Broad,Trips;Travel
SEM_Travel,Macau,Macau trips airfare,Exact,Trips;Airfare
SEM_Travel,Macau,Macau trips airfare,Phrase,Trips;Airfare
SEM_Travel,Macau,+Macau +trips +airfare,Broad,Trips;Airfare
SEM_Travel,Macau,Macau flights tickets,Exact,Flights;Tickets
SEM_Travel,Macau,Macau flights tickets,Phrase,Flights;Tickets
SEM_Travel,Macau,+Macau +flights +tickets,Broad,Flights;Tickets
SEM_Travel,Macau,Macau flights trips,Exact,Flights;Trips
SEM_Travel,Macau,Macau flights trips,Phrase,Flights;Trips
SEM_Travel,Macau,+Macau +flights +trips,Broad,Flights;Trips
SEM_Travel,Macau,Macau flights vacation,Exact,Flights;Vacation
SEM_Travel,Macau,Macau flights vacation,Phrase,Flights;Vacation
SEM_Travel,Macau,+Macau +flights +vacation,Broad,Flights;Vacation
SEM_Travel,Macau,Macau flights holiday,Exact,Flights;Holiday
SEM_Travel,Macau,Macau flights holiday,Phrase,Flights;Holiday
SEM_Travel,Macau,+Macau +flights +holiday,Broad,Flights;Holiday
SEM_Travel,Macau,Macau flights travel,Exact,Flights;Travel
SEM_Travel,Macau,Macau flights travel,Phrase,Flights;Travel
SEM_Travel,Macau,+Macau +flights +travel,Broad,Flights;Travel
SEM_Travel,Macau,Macau flights airfare,Exact,Flights;Airfare
SEM_Travel,Macau,Macau flights airfare,Phrase,Flights;Airfare
SEM_Travel,Macau,+Macau +flights +airfare,Broad,Flights;Airfare
SEM_Travel,Macau,Macau vacation tickets,Exact,Vacation;Tickets
SEM_Travel,Macau,Macau vacation tickets,Phrase,Vacation;Tickets
SEM_Travel,Macau,+Macau +vacation +tickets,Broad,Vacation;Tickets
SEM_Travel,Macau,Macau vacation trips,Exact,Vacation;Trips
SEM_Travel,Macau,Macau vacation trips,Phrase,Vacation;Trips
SEM_Travel,Macau,+Macau +vacation +trips,Broad,Vacation;Trips
SEM_Travel,Macau,Macau vacation flights,Exact,Vacation;Flights
SEM_Travel,Macau,Macau vacation flights,Phrase,Vacation;Flights
SEM_Travel,Macau,+Macau +vacation +flights,Broad,Vacation;Flights
SEM_Travel,Macau,Macau vacation holiday,Exact,Vacation;Holiday
SEM_Travel,Macau,Macau vacation holiday,Phrase,Vacation;Holiday
SEM_Travel,Macau,+Macau +vacation +holiday,Broad,Vacation;Holiday
SEM_Travel,Macau,Macau vacation travel,Exact,Vacation;Travel
SEM_Travel,Macau,Macau vacation travel,Phrase,Vacation;Travel
SEM_Travel,Macau,+Macau +vacation +travel,Broad,Vacation;Travel
SEM_Travel,Macau,Macau vacation airfare,Exact,Vacation;Airfare
SEM_Travel,Macau,Macau vacation airfare,Phrase,Vacation;Airfare
SEM_Travel,Macau,+Macau +vacation +airfare,Broad,Vacation;Airfare
SEM_Travel,Macau,Macau holiday tickets,Exact,Holiday;Tickets
SEM_Travel,Macau,Macau holiday tickets,Phrase,Holiday;Tickets
SEM_Travel,Macau,+Macau +holiday +tickets,Broad,Holiday;Tickets
SEM_Travel,Macau,Macau holiday trips,Exact,Holiday;Trips
SEM_Travel,Macau,Macau holiday trips,Phrase,Holiday;Trips
SEM_Travel,Macau,+Macau +holiday +trips,Broad,Holiday;Trips
SEM_Travel,Macau,Macau holiday flights,Exact,Holiday;Flights
SEM_Travel,Macau,Macau holiday flights,Phrase,Holiday;Flights
SEM_Travel,Macau,+Macau +holiday +flights,Broad,Holiday;Flights
SEM_Travel,Macau,Macau holiday vacation,Exact,Holiday;Vacation
SEM_Travel,Macau,Macau holiday vacation,Phrase,Holiday;Vacation
SEM_Travel,Macau,+Macau +holiday +vacation,Broad,Holiday;Vacation
SEM_Travel,Macau,Macau holiday travel,Exact,Holiday;Travel
